14 03 2018 19:40,946.2349854,6.870130062,958.5816692,231.4754944
15 03 2018 00:20,3289.145996,11.49872971,3421.505926,195.3733063
15 03 2018 00:30,3298.831055,11.50864983,3423.950203,197.3652954
15 03 2018 02:20,2639.271973,10.34014988,2986.094621,205.8143005
15 03 2018 04:10,2622.931885,10.83815002,3212.253703,203.8014984
15 03 2018 12:10,109.5522995,3.836519957,98.74988963,208.6289063
15 03 2018 12:40,98.20700836,3.84612298,100.3498632,208.4194946
15 03 2018 15:50,0,1.520444989,0,261.9562988
16 03 2018 03:10,1173.734985,7.482841969,1249.085252,205.6640015
16 03 2018 04:40,3061.63501,11.14126968,3320.072391,202.9954987
16 03 2018 09:00,1696.80896,8.287705421,1698.80443,190.8144989
16 03 2018 16:50,3601.529053,13.5142498,3600,199.290802
16 03 2018 21:30,3603.430908,15.68074989,3600,198.5041962
17 03 2018 00:30,3603.664063,16.49836922,3600,211.2790985
17 03 2018 03:20,3603.85498,16.43106079,3600,199.9615021
18 03 2018 01:50,3602.947021,19.44498062,3600,187.3804016
18 03 2018 12:30,1225.322021,7.353166103,1183.245654,187.010498
18 03 2018 14:10,3047.783936,11.38504982,3392.101126,229.517395
18 03 2018 15:30,3602.498047,16.29479027,3600,202.2581024
19 03 2018 06:00,1965.545044,8.75498867,1987.399021,195.7872925
19 03 2018 07:50,634.5922852,6.049889088,640.9473336,180.4172974
20 03 2018 06:50,3601.184082,19.98644066,3600,215.4394989
20 03 2018 08:30,3601.85498,19.62277031,3600,215.8011932
20 03 2018 09:50,3602.649902,18.01144981,3600,218.6786957
20 03 2018 10:40,3494.237061,12.64982033,3588.631094,225.6083069
20 03 2018 20:50,3556.72998,12.57394981,3584.243712,223.602005
20 03 2018 21:00,3344.447998,11.71376991,3470.249859,226.8634949
20 03 2018 21:30,0,10.20893955,2915.319968,228.4980927
21 03 2018 08:30,3455.876953,12.55714989,3583.155239,180.7617035
21 03 2018 11:30,2631.789063,10.26035976,2943.646454,192.6204987
21 03 2018 14:30,2275.60498,9.478865623,2456.112521,223.1342926
21 03 2018 22:00,0,2.712944984,0,344.463501
22 03 2018 10:10,3499.791992,11.94194984,3512.633286,73.94300842
22 03 2018 10:30,3584.052002,12.38175011,3569.214985,72.30063629
22 03 2018 22:50,1233.697021,7.498799801,1257.36331,151.3370056
22 03 2018 23:30,1038.55603,7.450654984,1232.507312,152.7861938
24 03 2018 00:10,608.3602295,6.29681778,728.7804802,202.760498
24 03 2018 00:20,498.7015076,5.886639118,587.4085097,206.9172058
24 03 2018 07:10,8.542498589,2.979846001,0,312.930603
24 03 2018 10:10,0,1.349822998,0,326.6418152
24 03 2018 12:00,0,2.845494986,0,65.47289276
24 03 2018 14:50,4.050856113,2.875365019,0,118.9534988
24 03 2018 20:10,414.2101135,5.829833984,569.0783927,193.4544983
24 03 2018 21:50,49.92602921,4.125498772,146.657896,175.190094
25 03 2018 08:30,195.9062958,4.309892178,182.8078981,185.8498993
25 03 2018 09:40,543.9091187,5.650794983,513.4430767,194.3506927
25 03 2018 13:30,1593.449951,8.001913071,1531.09243,205.9264984
25 03 2018 16:40,596.4981079,6.010016918,627.3762797,226.6446991
26 03 2018 00:40,3604.031006,14.8849802,3600,179.7205963
26 03 2018 05:50,3603.85498,15.20213985,3600,173.2324982
26 03 2018 06:00,3603.520996,15.2104702,3600,173.3704987
26 03 2018 09:40,3498.375977,12.97171974,3597.841177,176.6082001
26 03 2018 17:50,956.093689,6.869637012,958.3676892,189.4985046
26 03 2018 18:50,708.367981,6.688531876,881.7349834,190.0251007
27 03 2018 09:20,2953.513916,10.91378975,3241.147025,207.3424988
27 03 2018 09:30,3318.428955,12.94172001,3597.614312,208.4394989
27 03 2018 11:30,3153.491943,11.51741982,3426.095034,218.3014984
27 03 2018 20:10,1125.543945,7.172232151,1095.44431,239.8984985
28 03 2018 03:40,332.5585938,5.316524982,417.7356454,182.5500031
28 03 2018 05:30,215.4674988,4.795906067,287.3980515,156.9465027
28 03 2018 17:40,1781.234985,8.592623711,1885.411392,52.69028091
28 03 2018 23:20,2595.543945,9.795295715,2658.111182,33.17649841
29 03 2018 01:30,3140.845947,11.04986954,3289.76663,26.01766014
29 03 2018 01:40,2807.279053,10.3274498,2979.459307,25.2012291
29 03 2018 03:50,3598.35498,13.37034035,3600,18.48681068
29 03 2018 06:00,2809.02002,10.56764984,3097.435578,21.60784912
29 03 2018 14:20,1184.82605,7.426854134,1220.349863,8.336096764
29 03 2018 14:30,1181.790039,7.498335838,1257.122076,10.10709953
30 03 2018 04:20,0,3.244987965,28.64114309,301.1029053
30 03 2018 06:40,0,2.167254925,0,36.49876022
30 03 2018 12:50,0,1.041944981,0,295.5299988
31 03 2018 03:10,2407.989014,10.41314983,3023.359433,204.2057037
31 03 2018 04:40,3137.820068,11.46284008,3412.500937,195.4674988
31 03 2018 06:10,1991.234985,9.096231461,2206.203362,188.4411926
31 03 2018 06:50,1836.844971,8.929388046,2098.573553,183.6764984
31 03 2018 13:00,776.1773071,6.650312901,866.0538995,197.0924988
31 03 2018 19:20,3604.243896,15.91664982,3600,183.0677032
01 04 2018 10:50,3498.925049,15.97698021,3600,194.4409027
01 04 2018 12:30,3602.893066,19.04981995,3600,197.8303986
01 04 2018 22:50,1376.552979,7.696253777,1361.149893,271.0776978
02 04 2018 15:00,408.2174988,5.408738136,443.1258779,258.9993896
02 04 2018 21:50,1135.890991,7.35830307,1185.806365,252.0514984
03 04 2018 00:10,405.5137024,5.428977013,448.7990049,351.894989
03 04 2018 08:10,0,2.498795986,0,36.7156601
04 04 2018 12:40,0,1.038007021,0,317.4249878
04 04 2018 15:50,0,0.654498518,0,63.9464798
05 04 2018 03:30,0,6.895311832,969.5498185,222.107193
05 04 2018 05:00,255.2713928,4.95736599,325.5944983,225.0702057
05 04 2018 20:10,0,1.833950996,0,235.9394989
05 04 2018 21:00,0,0.715756416,0,250.1484985
06 04 2018 01:40,0,1.94064796,0,63.60498047
06 04 2018 08:50,0,1.326794982,0,70.12052917
06 04 2018 09:30,0,1.32714498,0,79.04499817
06 04 2018 13:20,531.2498169,6.155737877,677.7985902,59.00944901
06 04 2018 18:50,2496.10498,10.68342018,3148.828196,52.93265152
06 04 2018 19:40,2671.816895,10.78394985,3190.705955,62.79198074
06 04 2018 21:30,3588.85498,13.34745979,3600,62.776371
07 04 2018 02:20,238.2301025,4.05505991,133.2903386,51.00374985
07 04 2018 14:20,0,1.864320993,0,150.385498
08 04 2018 04:10,0,1.933184981,0,90.93501282
08 04 2018 08:50,1297.703003,7.780145168,1406.721438,47.94649887
08 04 2018 09:00,1571.984985,8.197922707,1645.293489,43.31446075
08 04 2018 18:40,2597.10498,10.78534031,3191.267669,50.08031082
09 04 2018 04:20,189.8937988,4.719964981,270.0671739,71.1713562
09 04 2018 09:00,7.083580971,2.907049894,0,118.0663986
09 04 2018 11:50,59.74314117,4.002684116,123.4985078,82.49916077
09 04 2018 17:40,714.498291,6.648752213,865.4171222,63.94729996
10 04 2018 07:30,0,2.083498955,0,67.92893219
10 04 2018 15:20,152.3435059,4.449837208,211.4567493,65.10922241
10 04 2018 15:30,169.3424988,4.466690063,214.9822022,66.76428986
10 04 2018 20:00,0,1.642984986,0,157.9721985
11 04 2018 08:10,0,1.816856027,0,254.2498016
11 04 2018 13:40,102.1904984,3.99871707,127.753809,223.9210968
11 04 2018 15:00,0,2.435204983,0,277.4801941
11 04 2018 18:20,0,1.498828053,0,236.9546967
12 04 2018 09:20,0,1.697494984,0,38.91876984
12 04 2018 16:00,49.8664093,3.949826002,118.5679868,42.46855164
12 04 2018 22:30,0,1.012104988,0,170.7630005
13 04 2018 19:30,0,3.314871073,34.00737773,42.18144989
13 04 2018 23:00,133.7870026,4.498952866,221.7780899,67.20485687
14 04 2018 10:40,123.1399994,4.400115967,201.1516198,61.5498085
14 04 2018 18:20,3498.562012,13.59541035,3600,81.17369843
15 04 2018 06:20,1103.366943,6.641517162,862.4687866,81.04988098
15 04 2018 08:50,3313.191895,12.31624985,3562.782582,82.2616272
16 04 2018 03:10,251.7330017,4.535251141,229.4986884,92.84928131
16 04 2018 10:20,0,3.191236019,25.04524981,158.0531006
16 04 2018 14:00,85.91094208,4.04991293,132.3226058,109.7044983
16 04 2018 15:20,200.0924988,4.612158775,246.1248398,140.9871979
16 04 2018 19:20,572.2479858,6.371349812,756.5799036,158.8632965
17 04 2018 00:00,0,2.316174984,0,93.45201874
17 04 2018 00:50,0,4.585949898,240.4173993,249.8029938
